"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/09/2023","AQS","391530017","3","9.3","ug/m3 LC","51","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/10/2023","AQS","391530017","3","5.7","ug/m3 LC","32","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/11/2023","AQS","391530017","3","6.4","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/12/2023","AQS","391530017","3","12.4","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/13/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/14/2023","AQS","391530017","3","8.6","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/15/2023","AQS","391530017","3","4.3","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/16/2023","AQS","391530017","3","6.1","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/17/2023","AQS","391530017","3","3.2","ug/m3 LC","18","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/18/2023","AQS","391530017","3","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/19/2023","AQS","391530017","3","3","ug/m3 LC","17","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/20/2023","AQS","391530017","3","7","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/21/2023","AQS","391530017","3","7.4","ug/m3 LC","41","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/22/2023","AQS","391530017","3","8","ug/m3 LC","44","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/23/2023","AQS","391530017","3","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/24/2023","AQS","391530017","3","2.8","ug/m3 LC","16","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/25/2023","AQS","391530017","3","8.1","ug/m3 LC","45","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/26/2023","AQS","391530017","3","10.7","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/27/2023","AQS","391530017","3","10.4","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"02/28/2023","AQS","391530017","3","4.3","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/01/2023","AQS","391530017","3","8.3","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/02/2023","AQS","391530017","3","13.8","ug/m3 LC","60","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/03/2023","AQS","391530017","3","7.5","ug/m3 LC","42","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/04/2023","AQS","391530017","3","3.8","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/05/2023","AQS","391530017","3","6.3","ug/m3 LC","35","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/06/2023","AQS","391530017","3","6.2","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/07/2023","AQS","391530017","3","3.4","ug/m3 LC","19","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/08/2023","AQS","391530017","3","2.7","ug/m3 LC","15","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/09/2023","AQS","391530017","3","3.3","ug/m3 LC","18","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/10/2023","AQS","391530017","3","4.3","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/11/2023","AQS","391530017","3","1.8","ug/m3 LC","10","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/12/2023","AQS","391530017","3","4.9","ug/m3 LC","27","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/13/2023","AQS","391530017","3","6.7","ug/m3 LC","37","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/14/2023","AQS","391530017","3","3.8","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/15/2023","AQS","391530017","3","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/16/2023","AQS","391530017","3","8.2","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/17/2023","AQS","391530017","3","8","ug/m3 LC","44","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/18/2023","AQS","391530017","3","4.7","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/19/2023","AQS","391530017","3","5.9","ug/m3 LC","33","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/20/2023","AQS","391530017","3","7","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/21/2023","AQS","391530017","3","9.3","ug/m3 LC","51","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/22/2023","AQS","391530017","3","9.7","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/23/2023","AQS","391530017","3","7.7","ug/m3 LC","43","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/24/2023","AQS","391530017","3","3.9","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/25/2023","AQS","391530017","3","2.6","ug/m3 LC","14","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/26/2023","AQS","391530017","3","7.2","ug/m3 LC","40","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/27/2023","AQS","391530017","3","11.6","ug/m3 LC","56","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/28/2023","AQS","391530017","3","8.4","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/29/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/30/2023","AQS","391530017","3","7.9","ug/m3 LC","44","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"03/31/2023","AQS","391530017","3","8.3","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/01/2023","AQS","391530017","3","3.7","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/02/2023","AQS","391530017","3","3.6","ug/m3 LC","20","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/03/2023","AQS","391530017","3","5.4","ug/m3 LC","30","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/04/2023","AQS","391530017","3","8.3","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/05/2023","AQS","391530017","3","9.1","ug/m3 LC","51","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/06/2023","AQS","391530017","3","4","ug/m3 LC","22","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/07/2023","AQS","391530017","3","4.1","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/08/2023","AQS","391530017","3","5.5","ug/m3 LC","31","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/09/2023","AQS","391530017","3","7.2","ug/m3 LC","40","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/10/2023","AQS","391530017","3","12.5","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/11/2023","AQS","391530017","3","14.3","ug/m3 LC","61","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/12/2023","AQS","391530017","3","8.4","ug/m3 LC","47","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/13/2023","AQS","391530017","3","12.7","ug/m3 LC","58","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/14/2023","AQS","391530017","3","18.7","ug/m3 LC","69","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/15/2023","AQS","391530017","3","8.3","ug/m3 LC","46","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/16/2023","AQS","391530017","3","6.2","ug/m3 LC","34","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/17/2023","AQS","391530017","3","1.5","ug/m3 LC","8","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/18/2023","AQS","391530017","3","4.4","ug/m3 LC","24","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/19/2023","AQS","391530017","3","6.5","ug/m3 LC","36","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/20/2023","AQS","391530017","3","10.3","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/21/2023","AQS","391530017","3","10.8","ug/m3 LC","54","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/25/2023","AQS","391530017","3","10.3","ug/m3 LC","53","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/26/2023","AQS","391530017","3","9.4","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/27/2023","AQS","391530017","3","7.6","ug/m3 LC","42","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/28/2023","AQS","391530017","3","4.8","ug/m3 LC","27","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/29/2023","AQS","391530017","3","3.3","ug/m3 LC","18","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"04/30/2023","AQS","391530017","3","3.5","ug/m3 LC","19","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/01/2023","AQS","391530017","3","0.7","ug/m3 LC","4","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/02/2023","AQS","391530017","3","0.9","ug/m3 LC","5","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/03/2023","AQS","391530017","3","0.9","ug/m3 LC","5","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/04/2023","AQS","391530017","3","3.7","ug/m3 LC","21","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/05/2023","AQS","391530017","3","7.1","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/06/2023","AQS","391530017","3","7.1","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/07/2023","AQS","391530017","3","8.1","ug/m3 LC","45","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/08/2023","AQS","391530017","3","8.1","ug/m3 LC","45","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/09/2023","AQS","391530017","3","4.7","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/10/2023","AQS","391530017","3","9","ug/m3 LC","50","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/11/2023","AQS","391530017","3","11.2","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/12/2023","AQS","391530017","3","15.2","ug/m3 LC","62","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/13/2023","AQS","391530017","3","15.1","ug/m3 LC","62","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/14/2023","AQS","391530017","3","7.1","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/15/2023","AQS","391530017","3","5.8","ug/m3 LC","32","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/16/2023","AQS","391530017","3","9.8","ug/m3 LC","52","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/17/2023","AQS","391530017","3","4.2","ug/m3 LC","23","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/18/2023","AQS","391530017","3","7.9","ug/m3 LC","44","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/19/2023","AQS","391530017","3","11.3","ug/m3 LC","55","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/20/2023","AQS","391530017","3","19.4","ug/m3 LC","70","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"05/21/2023","AQS","391530017","3","8.9","ug/m3 LC","49","East HS","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/14/2023","AQS","391530017","3","8.7","ug/m3 LC","48","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/15/2023","AQS","391530017","3","12.3","ug/m3 LC","57","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/16/2023","AQS","391530017","3","24.5","ug/m3 LC","80","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/17/2023","AQS","391530017","3","38","ug/m3 LC","107","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/18/2023","AQS","391530017","3","25.7","ug/m3 LC","82","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/19/2023","AQS","391530017","3","20.2","ug/m3 LC","72","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/20/2023","AQS","391530017","3","19.6","ug/m3 LC","71","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/21/2023","AQS","391530017","3","17.3","ug/m3 LC","66","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/22/2023","AQS","391530017","3","4.6","ug/m3 LC","26","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/23/2023","AQS","391530017","3","4.5","ug/m3 LC","25","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/24/2023","AQS","391530017","3","6.7","ug/m3 LC","37","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/25/2023","AQS","391530017","3","14.2","ug/m3 LC","61","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/26/2023","AQS","391530017","3","7.1","ug/m3 LC","39","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/27/2023","AQS","391530017","3","36.1","ug/m3 LC","102","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
"06/28/2023","AQS","391530017","3","154.4","ug/m3 LC","230","East HS","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10420","Akron, OH","39","Ohio","153","Summit","41.063526","-81.468956"
